AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_SI_4;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_SI_5;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2020;1585;7;LICEO COEDUCACIONAL LA IGUALDAD;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;74;59;133;0;291;326;617;0;0;0;0;0;0;0;0;109;164;273;0;0;0;0;0;0;0;0;0;474;549;0;1023;4;17;0;0;8;0;0;0;29;0;0;0
2020;1586;5;COLEGIO CARLOS COUSINO;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;36;32;68;0;232;344;576;0;0;0;0;0;0;0;0;75;214;289;0;0;0;0;0;0;0;0;0;343;590;0;933;2;16;0;0;8;0;0;0;26;0;0;0
2020;1587;3;COLEGIO MARIA AUXILIADORA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;0;90;90;0;0;450;450;0;0;0;0;0;0;0;0;0;245;245;0;0;0;0;0;0;0;0;0;0;785;0;785;3;13;0;0;8;0;0;0;24;0;0;0
2020;1588;1;COLEGIO NTRA.SRA.DE LA MISERICORDIA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;29;50;79;0;130;187;317;0;0;0;0;0;0;0;0;51;95;146;0;0;0;0;0;0;0;0;0;210;332;0;542;2;8;0;0;4;0;0;0;14;0;0;0
2020;1590;3;COLEGIO SALESIANO VALPARAISO;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;70;0;70;0;716;0;716;0;0;0;0;0;0;0;0;336;0;336;0;0;0;591;0;591;0;0;0;1713;0;0;1713;2;18;0;0;8;0;16;0;44;0;0;0
2020;1593;8;ESCUELA PARTICULAR SANTA ANA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;53;41;94;0;249;205;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;246;0;548;4;16;0;0;0;0;0;0;20;0;0;0
2020;1594;6;COLEGIO SAN DAMIAN DE MOLOKAI;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;49;33;82;0;163;158;321;0;0;0;0;0;0;0;0;73;76;149;0;0;0;0;0;0;0;0;0;285;267;0;552;4;8;0;0;4;0;0;0;16;0;0;0
2020;1595;4;COLEGIO ARTURO EDWARDS;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;39;29;68;0;303;265;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;294;0;636;2;16;0;0;0;0;0;0;18;0;0;0
2020;1596;2;COLEGIO SAN IGNACIO DE LOYOLA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;44;30;74;0;376;249;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420;279;0;699;2;16;0;0;0;0;0;0;18;0;0;0
2020;1597;0;ESCUELA PARTICULAR SAN LUIS;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;15;8;23;0;100;65;165;0;0;0;0;0;0;0;0;0;0;0;16;4;20;0;0;0;0;0;0;131;77;0;208;2;8;0;0;0;2;0;0;12;0;0;0
2020;1598;9;COLEGIO PARTICULAR ADVENTISTA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;39;38;77;0;164;170;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;208;0;411;2;8;0;0;0;0;0;0;10;0;0;0
2020;1599;7;COLEGIO SAGRADO CORAZON DE JESUS;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;18;21;39;0;148;115;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;136;0;302;2;8;0;0;0;0;0;0;10;0;0;0
2020;1600;4;COLEGIO PATROCINIO SAN JOSE;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1601;2;ESC SAGRADA FAMILIA DE NAZARET;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;53;61;114;0;227;173;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;234;0;514;4;16;0;0;0;0;0;0;20;0;0;0
2020;1602;0;COLEGIO ESPERANZA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;20;23;43;0;86;101;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;124;0;230;2;8;0;0;0;0;0;0;10;0;0;0
2020;1603;9;COLEGIO PARTICULAR SAN PIO X;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;20;29;49;0;172;131;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;160;0;352;2;8;0;0;0;0;0;0;10;0;0;0
2020;1604;7;COLEGIO LEONARDO MURIALDO;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;86;90;176;0;315;384;699;0;0;0;0;0;0;0;0;143;170;313;0;0;0;0;0;0;0;0;0;544;644;0;1188;6;16;0;0;8;0;0;0;30;0;0;0
2020;1606;3;ESC. N° 230 VACCAREZZA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1607;1;COLEGIO TERESITA DE LISIEUX;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;25;23;48;0;124;118;242;0;0;0;0;0;0;0;0;47;72;119;0;0;0;0;0;0;0;0;0;196;213;0;409;2;8;0;0;4;0;0;0;14;0;0;0
2020;1609;8;ESC PART FRAY LUIS BELTRAN;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;25;36;61;0;125;161;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;197;0;347;2;8;0;0;0;0;0;0;10;0;0;0
2020;1610;1;COLEGIO ALBERTO HURTADO SEGUNDO;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;18;20;38;0;236;242;478;0;0;0;0;0;0;0;0;94;97;191;0;0;0;0;0;0;0;0;0;348;359;0;707;2;16;0;0;7;0;0;0;25;0;0;0
2020;1614;4;ESCUELA PARTICULAR RUBEN DARIO;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1616;0;COLEGIO  MADRID;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;2;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1617;9;COLEGIO DABRUNA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;2;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1618;7;R.P. ARTURO ROSE-INNE SSCC;3;2;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1619;5;COLEGIO PARTICULAR JUNIOR SCHOOL 2;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;41;34;75;0;200;166;366;0;0;0;0;0;0;0;0;61;50;111;0;0;0;0;0;0;0;0;0;302;250;0;552;2;16;0;0;4;0;0;0;22;0;0;0
2020;1620;9;COLEGIO MIGUEL DE UNAMUNO;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;22;53;75;0;167;190;357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;243;0;432;2;8;0;0;0;0;0;0;10;0;0;0
2020;1621;7;LICEO MIXTO JOSE MIGUEL CARRERA;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;22;17;39;0;94;88;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;105;0;221;2;8;0;0;0;0;0;0;10;0;0;0
2020;1623;3;JARDIN INFANTIL SEMILLITA;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1624;1;JARDIN INFANTIL CARACOL;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1626;8;JARDIN INFANTIL CINDY;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1629;2;COLEGIO INTERNACIONAL;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;6;6;12;0;70;75;145;0;0;0;0;0;0;0;0;31;27;58;0;0;0;0;0;0;0;0;0;107;108;0;215;2;8;0;0;4;0;0;0;14;0;0;0
2020;1631;4;COLEGIO DE LOS SAGRADOS CORAZONES, PADRES FRANCESES;4;3;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;70;90;160;0;335;275;610;0;0;0;0;0;0;0;0;176;156;332;0;0;0;0;0;0;0;0;0;581;521;0;1102;10;24;0;0;13;0;0;0;47;0;0;0
2020;1632;2;COL. IDA.CONCEPC. NTRA.SRA.LOURDES;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;0;39;39;0;38;290;328;0;0;0;0;0;0;0;0;29;136;165;0;0;0;0;0;0;0;0;0;67;465;0;532;1;8;0;0;4;0;0;0;13;0;0;0
2020;1634;9;SEMINARIO SAN RAFAEL;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;19;21;40;0;227;219;446;0;0;0;0;0;0;0;0;124;121;245;0;0;0;0;0;0;0;0;0;370;361;0;731;2;16;0;0;8;0;0;0;26;0;0;0
2020;1635;7;COLEGIO AGUSTIN EDWARDS;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;17;15;32;0;120;131;251;0;0;0;0;0;0;0;0;58;62;120;0;0;0;0;0;0;0;0;0;195;208;0;403;1;8;0;0;4;0;0;0;13;0;0;0
2020;1637;3;COLEGIO SANTO DOMINGO;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1638;1;SCUOLA ITALIANA ARTURO DELL´ORO;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;55;40;95;0;172;157;329;0;0;0;0;0;0;0;0;31;41;72;0;0;0;0;0;0;0;0;0;258;238;0;496;6;15;0;0;4;0;0;0;25;0;0;0
2020;1641;1;COLEGIO SAN PEDRO NOLASCO;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;35;38;73;0;150;126;276;0;0;0;0;0;0;0;0;62;50;112;0;0;0;0;0;0;0;0;0;247;214;0;461;5;10;0;0;4;0;0;0;19;0;0;0
2020;1643;8;ESC. PART. MISS RUBIO;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1644;6;ESCUELA PARTICULAR WINDSOR SCHOOL;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;4;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1646;2;COLEGIO CRISTIANO SAN LUCAS;4;3;0;13;RM;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1647;0;LICEO CARLOS COUSIÑO;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;2;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1648;9;ESCUELA PARTICULAR GABRIELA MISTRAL;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1650;0;COL. PART. CONSTANCIO VIGIL;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;10;21;31;0;13;20;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;41;0;64;2;2;0;0;0;0;0;0;4;0;1;1
2020;1653;5;COLEGIO SAN VICENTE;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;27;21;48;0;152;132;284;0;0;0;0;0;0;0;0;70;63;133;0;0;0;0;0;0;0;0;0;249;216;0;465;2;8;0;0;4;0;0;0;14;0;0;0
2020;1654;3;JARDIN INFANTIL LOS POLLITOS;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1657;8;COLEGIO PRESB. DAVID TRUMBULL;3;2;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;24;24;48;0;123;134;257;0;0;0;0;0;0;0;0;58;66;124;0;0;0;0;0;0;0;0;0;205;224;0;429;2;8;0;0;4;0;0;0;14;0;0;0
2020;1658;6;COLEGIO MANUEL RODRIGUEZ;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1660;8;JARDIN INFANTIL SANSANITO;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1662;4;ENGLISH COLLEGE VILLA PLACERES;4;3;0;5;VALPO;51;5101;VALPARAÍSO;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1663;2;INSTITUTO SUPERIOR DE COMERCIO ALBERTO BL;5;4;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;174;281;0;0;0;137;181;318;0;0;0;244;355;0;599;0;0;0;0;8;0;10;0;18;0;0;0
2020;1664;0;LICEO INDUSTRIAL MIRAFLORES ALTO;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;76;331;0;0;0;255;76;0;331;0;0;0;0;0;0;20;0;20;0;0;0
2020;1665;9;CENTRO DE DIAGNOSTICO;3;2;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;3;0;0;0;0;0;0;0;0;0;0; ;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;1666;7;C.E.I.A. LOS CASTANOS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;19;20;39;0;0;0;0;0;0;0;0;65;62;127;0;0;0;0;0;0;84;82;0;166;0;0;3;0;0;5;0;0;8;0;0;0
2020;1667;5;ESCUELA ESPECIAL ADOLFO TANNENBAUM B.;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;29;14;43;0;136;86;222;0;0;0;0;29;22;51;0;0;0;0;0;0;0;0;0;0;0;0;0;194;122;0;316;2;13;0;9;0;0;0;0;24;0;0;0
2020;1668;3;ESCUELA ESPECIAL RAPA NUI;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0;0;106;51;157;0;0;0;0;0;0;0;0;0;0;0;0;0;106;51;0;157;0;0;0;28;0;0;0;0;28;0;0;0
2020;1669;1;ESCUELA ESPECIAL JUANITA DE AGUIRRE CERDA;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0;0;117;52;169;0;0;0;0;0;0;0;0;0;0;0;0;0;117;52;0;169;0;0;0;20;0;0;0;0;20;0;0;0
2020;1672;1;LICEO BICENTENARIO JOSÉ FRANCISCO VERGARA ETCHEVERS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;79;149;37;35;72;39;50;89;0;0;0;146;164;0;310;0;0;0;0;9;3;7;0;19;0;0;0
2020;1674;8;LICEO BENJAMIN VICUNA MACKENA;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;28;0;0;0;147;140;287;0;0;0;162;153;0;315;0;0;0;0;1;0;13;0;14;0;0;0
2020;1675;6;LICEO GUILLERMO RIVERA COTAPOS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;15;30;45;0;0;0;0;0;0;0;0;145;179;324;41;29;70;0;0;0;0;0;0;201;238;0;439;0;2;0;0;15;6;0;0;23;0;0;0
2020;1676;4;LICEO BICENTENARIO DE VIÑA DEL MAR;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;0;0;0;23;37;60;0;0;0;0;0;0;0;0;318;373;691;0;0;0;0;0;0;0;0;0;341;410;0;751;0;2;0;0;22;0;0;0;24;0;0;0
2020;1677;2;ESCUELA BASICA REPUBLICA DEL ECUADOR;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;0;72;72;0;2;450;452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;522;0;524;2;17;0;0;0;0;0;0;19;0;0;0
2020;1678;0;ESCUELA UNESCO;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;14;14;28;0;110;71;181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;85;0;209;2;8;0;0;0;0;0;0;10;0;0;0
2020;1680;2;ESCUELA ORLANDO PENA CARVAJAL;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;20;15;35;0;112;53;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;68;0;200;0;8;0;0;0;0;0;0;8;1;0;1
2020;1681;0;COLEGIO REPUBLICA DE COLOMBIA;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;22;23;45;0;128;121;249;0;0;0;0;0;0;0;0;20;124;144;0;0;0;0;61;61;0;0;0;170;329;0;499;2;9;0;0;7;0;4;0;22;0;0;0
2020;1682;9;COLEGIO MIRAFLORES;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;24;21;45;0;207;146;353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;167;0;398;2;20;0;0;0;0;0;0;22;0;0;0
2020;1683;7;ESCUELA BASICA SANTA JULIA;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;20;35;55;0;177;134;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;169;0;366;0;16;0;0;0;0;0;0;16;2;0;2
2020;1684;5;ESCUELA LIBERTADOR BERNARDO O^HIGGINS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;23;20;43;0;292;185;477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;205;0;520;0;16;0;0;0;0;0;0;16;1;0;1
2020;1685;3;ESCUELA DR. OSCAR MARIN SOCIAS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;24;28;52;0;187;152;339;0;0;0;0;0;0;0;0;35;23;58;0;0;0;16;12;28;0;0;0;262;215;0;477;3;16;0;0;4;0;2;0;25;0;0;0
2020;1686;1;ESCUELA TEODORO LOWEY;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;32;36;68;0;202;161;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234;197;0;431;3;15;0;0;0;0;0;0;18;0;0;0
2020;1688;8;ESCUELA ALMIRANTE LUIS GOMEZ CARRENO;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;18;17;35;0;142;123;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;140;0;300;2;10;0;0;0;0;0;0;12;0;0;0
2020;1689;6;ESCUELA ORO NEGRO;2;1;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;1;37;23;60;0;214;157;371;0;0;0;0;15;10;25;0;0;0;0;0;0;0;0;0;0;0;0;0;266;190;0;456;2;16;0;4;0;0;0;0;22;0;0;0
2020;1691;8;ESCUELA LORD COCHRANE;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;20;12;32;0;66;45;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;57;0;143;0;8;0;0;0;0;0;0;8;1;0;1
2020;1692;6;ESCUELA ARTURO PRAT CHACON;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;34;26;60;0;244;197;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278;223;0;501;2;16;0;0;0;0;0;0;18;0;0;0
2020;1693;4;ESCUELA BASICA 21 DE MAYO;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;12;11;23;0;77;54;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;65;0;154;0;8;0;0;0;0;0;0;8;1;0;1
2020;1695;0;ESCUELA PEDRO AGUIRRE CERDA;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;12;13;25;0;89;80;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;93;0;194;0;8;0;0;0;0;0;0;8;1;0;1
2020;1696;9;ESCUELA BASICA CHORRILOS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;21;22;43;0;86;75;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;97;0;204;2;8;0;0;0;0;0;0;10;0;0;0
2020;1697;7;ESCUELA GASTON OSSA SAINT MARIE;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;16;11;27;0;66;59;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;70;0;152;2;8;0;0;0;0;0;0;10;0;0;0
2020;1698;5;ESCUELA PAUL HARRIS;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;25;21;46;0;217;199;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;220;0;462;2;16;0;0;0;0;0;0;18;0;0;0
2020;1699;3;ESCUELA BASICA IRMA SALAS SILVA;2;1;0;5;VALPO;51;5103;CONCÓN;53;VALPARAÍSO;1;26;31;57;0;217;153;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;184;0;427;2;11;0;0;0;0;0;0;13;0;0;0
2020;1700;0;ESCUELA DOCTOR ADRIANO MACHADO PARDO;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;11;16;27;0;105;88;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;104;0;220;0;8;0;0;0;0;0;0;8;1;0;1
2020;1701;9;ESCUELA LA PARVA;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;15;17;32;0;58;52;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;69;0;142;2;8;0;0;0;0;0;0;10;0;0;0
2020;1702;7;ESCUELA CANAL BEAGLE;1;1;0;5;VALPO;51;5109;VIÑA DEL MAR;53;VALPARAÍSO;1;12;4;16;0;105;60;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;64;0;181;0;8;0;0;0;0;0;0;8;1;0;1
